latitude,longitude,room_type,minimum_nights,availability_365,price
40.66221,-73.99743,0.0,2.0,20.0,50
40.7058,-74.01559,1.0,2.0,5.0,180
40.74611,-73.91548,1.0,2.0,0.0,72
40.73143,-74.00338,1.0,3.0,344.0,850
40.6823,-73.94958,1.0,2.0,70.0,125
40.68437,-73.93132,1.0,1.0,92.0,79
40.67839,-73.92532,1.0,2.0,231.0,150
40.76169,-73.9907,1.0,1.0,26.0,170
40.75706,-73.96679,1.0,30.0,139.0,585
40.74948,-73.99506,0.0,1.0,189.0,199
40.71449,-73.94195,1.0,2.0,0.0,250
40.70721,-73.93957,1.0,4.0,159.0,190
40.70202,-73.92402,1.0,370.0,365.0,115
40.72869,-73.97653,1.0,1.0,0.0,120
40.82579,-73.94907,0.0,2.0,0.0,65
40.68642,-73.92864,1.0,3.0,25.0,100
40.6955,-73.96446,1.0,1.0,0.0,130
40.76291,-73.99202,0.0,1.0,265.0,99
40.67917,-73.92565,0.0,2.0,0.0,52
40.75317,-73.94015,1.0,3.0,0.0,200
40.64681,-73.95901,2.0,3.0,189.0,30
40.71188,-73.9608,1.0,2.0,0.0,155
40.70512,-74.01097,1.0,1.0,16.0,200
40.76543,-73.92248,1.0,6.0,0.0,95
40.71035,-74.01722,0.0,1.0,0.0,90
40.73273,-73.98667,0.0,1.0,81.0,125
40.73945,-73.99616,1.0,4.0,0.0,126
40.70351,-73.93092,0.0,1.0,0.0,75
40.68925,-73.94462,0.0,2.0,262.0,130
40.71092,-73.96755,1.0,2.0,209.0,385
40.81378,-73.95353,0.0,14.0,41.0,55
40.69271,-73.91361,0.0,30.0,339.0,45
40.74911,-73.9877,1.0,3.0,0.0,300
40.74829,-73.98653,1.0,30.0,342.0,180
40.68652,-73.95412,0.0,25.0,100.0,60
40.70685,-73.96663,0.0,1.0,64.0,82
40.71739,-73.95804,0.0,2.0,159.0,99
40.79424,-73.96588,1.0,30.0,338.0,200
40.74458,-73.90752,0.0,30.0,235.0,50
40.80985,-73.93919,1.0,4.0,0.0,108
40.81742,-73.95358,0.0,10.0,0.0,22
40.76227,-73.99807,1.0,30.0,365.0,199
40.5903,-73.79247,1.0,1.0,354.0,200
40.71939,-73.96056,1.0,2.0,328.0,600
40.73976,-74.00953,1.0,10.0,365.0,200
40.7172,-73.9616,1.0,2.0,0.0,240
40.72617,-74.00141,1.0,1.0,0.0,245
40.71281,-73.98705,1.0,4.0,44.0,169
40.69415,-73.92987,0.0,1.0,0.0,45
40.7461,-73.92146,1.0,30.0,0.0,150
40.83685,-73.94176,0.0,2.0,223.0,75
40.76504,-73.98856,1.0,1.0,364.0,200
40.78833,-73.97182,1.0,30.0,118.0,85
40.70137,-73.92028,0.0,2.0,1.0,45
40.66289,-73.99584,1.0,14.0,0.0,90
40.82331,-73.94403,0.0,5.0,0.0,50
40.74968,-73.97665,0.0,4.0,364.0,132
40.67821,-73.96588,1.0,30.0,55.0,125
40.73158,-74.00151,0.0,2.0,60.0,138
40.75432,-73.93521,1.0,2.0,364.0,375
40.68249,-73.97787,0.0,5.0,0.0,60
40.65854,-73.98384,1.0,2.0,23.0,300
40.79093,-73.9678,0.0,3.0,38.0,250
40.7385,-73.982,1.0,30.0,337.0,314
40.86688,-73.92402,0.0,6.0,0.0,40
40.7079,-73.94896,0.0,13.0,0.0,59
40.70694,-73.95307,0.0,18.0,112.0,75
40.69866,-73.92498,0.0,14.0,0.0,53
40.76242,-73.9925,1.0,2.0,155.0,149
40.7643,-73.98199,1.0,1.0,0.0,310
40.7676,-73.98609,0.0,5.0,331.0,110
40.68959,-73.73733,1.0,2.0,151.0,160
40.72225,-73.94328,0.0,1.0,0.0,115
40.72557,-74.0019,1.0,1.0,248.0,399
40.64203,-74.01383,1.0,30.0,53.0,90
40.71841,-73.96389,0.0,5.0,212.0,105
40.66887,-73.95292,0.0,2.0,0.0,70
40.63652,-73.90015,0.0,5.0,90.0,80
40.69018,-73.92166,0.0,1.0,365.0,72
40.66371,-73.9876,1.0,1.0,250.0,110
40.79307,-73.95138,2.0,2.0,303.0,56
40.70751,-74.01066,1.0,2.0,302.0,380
40.68688,-73.999,0.0,3.0,10.0,142
40.71296,-73.93688,0.0,2.0,16.0,49
40.68093,-73.79713,0.0,1.0,113.0,45
40.67271,-73.89071,0.0,30.0,364.0,55
40.72148,-73.99581,0.0,2.0,35.0,105
40.77286,-73.94789,1.0,14.0,0.0,115
40.81215,-73.95129,0.0,2.0,57.0,150
40.77792,-73.9539,1.0,1.0,337.0,185
40.70276,-73.92899,0.0,1.0,39.0,70
40.71813,-73.94931,1.0,2.0,0.0,250
40.73888,-73.99897,1.0,3.0,2.0,500
40.74121,-73.99995,1.0,4.0,0.0,143
40.75554,-73.99329,1.0,20.0,0.0,200
40.67709,-73.95237,1.0,2.0,260.0,349
40.77018,-73.95502,0.0,3.0,0.0,125
40.71506,-73.96182,0.0,2.0,0.0,103
40.68396,-73.98914,1.0,30.0,1.0,450
40.76066,-73.99922,1.0,30.0,365.0,199
40.72611,-74.00252,1.0,11.0,17.0,200
40.74859,-73.99685,0.0,2.0,0.0,92
40.75482,-73.89369,1.0,2.0,87.0,118
40.68396,-73.95267,1.0,1.0,85.0,90
40.69377,-73.91269,0.0,5.0,316.0,40
40.70615,-74.00914,1.0,3.0,72.0,349
40.71979,-74.00407,1.0,3.0,325.0,799
40.75393,-73.99633,0.0,1.0,361.0,65
40.76634,-73.90872,1.0,3.0,0.0,90
40.75579,-73.96699,1.0,6.0,0.0,145
40.73326,-74.00511,1.0,3.0,255.0,250
40.83625,-73.94062,0.0,2.0,0.0,40
40.69757,-73.97557,0.0,30.0,347.0,48
40.72021,-73.99592,1.0,10.0,137.0,229
40.68387,-73.95373,1.0,5.0,363.0,150
40.72558,-73.99025,0.0,7.0,0.0,95
40.8117,-73.9555,1.0,2.0,363.0,125
40.84787,-73.93306,0.0,2.0,0.0,36
40.68217,-73.9534,0.0,3.0,0.0,45
40.79971,-73.96075,0.0,30.0,364.0,60
40.65731,-73.94693,1.0,5.0,166.0,200
40.67496,-73.95345,0.0,3.0,0.0,65
40.72745,-73.98979,0.0,1.0,0.0,200
40.72527,-74.00043,0.0,1.0,91.0,105
40.79416,-73.93984,0.0,7.0,121.0,80
40.71165,-73.94708,1.0,5.0,91.0,169
40.7255,-73.84755,1.0,2.0,0.0,69
40.6918,-73.94673,0.0,2.0,47.0,95
40.70601,-74.0096,1.0,30.0,287.0,316
40.68001,-73.90547,0.0,7.0,0.0,35
40.76035,-73.98189,1.0,30.0,168.0,160
40.74234,-73.92579,0.0,5.0,0.0,102
40.68318,-73.91682,1.0,3.0,0.0,85
40.72695,-73.98546,0.0,1.0,0.0,120
40.72384,-73.98791,1.0,2.0,314.0,200
40.71095,-73.95239,0.0,3.0,0.0,125
40.79502,-73.96703,1.0,3.0,0.0,600
40.80011,-73.9133,0.0,21.0,178.0,60
40.79345,-73.97191,1.0,5.0,0.0,50
40.6455,-73.9444,1.0,1.0,22.0,56
40.74045,-74.00047,0.0,3.0,37.0,12
40.68875,-73.96725,1.0,5.0,209.0,300
40.76625,-73.93295,0.0,1.0,0.0,49
40.77045,-73.95564,0.0,30.0,245.0,80
40.64388,-73.9813,0.0,1.0,42.0,45
40.68443,-73.96737,0.0,2.0,0.0,77
40.74788,-73.99615,0.0,1.0,356.0,85
40.67982,-73.945,0.0,1.0,0.0,41
40.75832,-73.92874,0.0,3.0,307.0,72
40.69493,-73.9273,0.0,10.0,0.0,40
40.70821,-73.95187,1.0,5.0,0.0,150
40.82393,-73.95308,0.0,7.0,365.0,95
40.65516,-73.96121,0.0,28.0,297.0,65
40.76579,-73.98557,0.0,6.0,0.0,140
40.69079,-73.93344,2.0,1.0,0.0,65
40.66954,-73.98226,1.0,30.0,117.0,150
40.75003,-73.99589,1.0,14.0,88.0,250
40.65902,-73.73783,0.0,1.0,365.0,70
40.71819,-74.00833,1.0,4.0,0.0,500
40.88298,-73.8987,1.0,3.0,321.0,90
40.65477,-74.001,0.0,1.0,292.0,69
40.79912,-73.97064,0.0,1.0,0.0,95
40.6472,-73.94348,0.0,4.0,89.0,35
40.68554,-73.94566,0.0,2.0,355.0,60
40.80314,-73.95768,0.0,3.0,13.0,55
40.79504,-73.93495,0.0,6.0,0.0,85
40.74694,-73.9194,1.0,5.0,0.0,130
40.70213,-73.9838,1.0,20.0,220.0,550
40.68726,-73.90621,0.0,1.0,0.0,38
40.67065,-73.93544,0.0,8.0,0.0,40
40.76771,-73.91675,0.0,1.0,0.0,60
40.62846,-73.93355,0.0,2.0,0.0,35
40.73312,-73.99097,1.0,62.0,358.0,150
40.76577,-73.87131,0.0,1.0,89.0,35
40.66154,-73.91387,0.0,1.0,2.0,100
40.69938,-73.81304,0.0,1.0,229.0,40
40.66918,-73.99187,1.0,7.0,35.0,130
40.73986,-73.9863,1.0,7.0,188.0,349
40.62299,-73.90501,1.0,2.0,148.0,97
40.72778,-73.97825,0.0,1.0,0.0,75
40.68558,-73.98175,1.0,2.0,359.0,100
40.75391,-73.90256,0.0,2.0,156.0,53
40.68138,-73.87736,0.0,1.0,158.0,35
40.72807,-73.99925,0.0,2.0,0.0,99
40.79961,-73.96654,0.0,15.0,0.0,70
40.76522,-73.98779,1.0,4.0,200.0,250
40.74976,-73.97748,1.0,1.0,0.0,80
40.74057,-73.99771,1.0,45.0,279.0,90
40.73057,-73.99034,1.0,2.0,0.0,200
40.77138,-73.90895,0.0,1.0,30.0,55
40.8006,-73.96407,0.0,1.0,19.0,76
40.73824,-74.00027,1.0,3.0,0.0,175
40.71207,-73.95077,0.0,2.0,80.0,65
40.57505,-74.00161,0.0,1.0,163.0,95
40.76731,-73.95419,2.0,1.0,0.0,35
40.71694,-73.98218,1.0,3.0,270.0,200
40.68506,-73.93841,0.0,2.0,45.0,59
40.72467,-73.98922,0.0,2.0,0.0,100
40.77209,-73.9563,1.0,30.0,209.0,103
40.84701,-73.93949,0.0,2.0,73.0,38
40.71509,-73.9967,1.0,5.0,0.0,65
40.77443,-73.90758,1.0,1.0,0.0,75
40.79503,-73.93953,0.0,3.0,0.0,63
40.72143,-73.85522,1.0,1.0,282.0,99
40.74295,-73.82544,0.0,5.0,132.0,55
40.80075,-73.95676,0.0,2.0,141.0,95
40.69363,-73.94805,0.0,3.0,365.0,70
40.71072,-73.96289,1.0,2.0,0.0,200
40.85496,-73.93406,1.0,2.0,0.0,84
40.67649,-73.97113,1.0,7.0,0.0,160
40.58647,-74.15954,1.0,2.0,4.0,68
40.72444,-73.98136,0.0,3.0,0.0,80
40.73301,-73.95835,1.0,2.0,14.0,100
40.79678,-73.96545,0.0,2.0,0.0,79
40.71729,-73.95051,0.0,2.0,0.0,50
40.81264,-73.94602,1.0,2.0,133.0,225
40.73659,-73.95354,1.0,5.0,0.0,95
40.69389,-73.93472,0.0,1.0,0.0,45
40.77932,-73.94547,1.0,3.0,315.0,150
40.75799,-73.92006,0.0,7.0,193.0,75
40.68568,-73.95266,1.0,3.0,303.0,160
40.67794,-73.90639,0.0,1.0,235.0,48
40.728,-74.00032,0.0,1.0,226.0,99
40.72057,-73.97997,1.0,31.0,204.0,125
40.70918,-73.96135,0.0,5.0,249.0,73
40.74658,-73.92007,0.0,30.0,0.0,42
40.66452,-73.9337,0.0,30.0,354.0,33
40.7088,-73.93983,0.0,1.0,0.0,45
40.74455,-73.97162,1.0,29.0,341.0,162
40.79523,-73.94231,1.0,3.0,337.0,200
40.68551,-73.9216,0.0,18.0,0.0,40
40.69505,-73.92968,0.0,10.0,13.0,30
40.7773,-73.95305,1.0,30.0,336.0,260
40.76114,-73.91398,0.0,60.0,0.0,42
40.68831,-73.9393,1.0,1.0,206.0,150
40.81208,-73.95097,1.0,3.0,0.0,125
40.72254,-73.90561,0.0,30.0,363.0,37
40.80801,-73.9486,0.0,3.0,362.0,180
40.81406,-73.95282,0.0,2.0,0.0,69
40.70538,-74.00742,2.0,2.0,270.0,150
40.73313,-73.99692,1.0,6.0,0.0,299
40.69067,-73.95823,1.0,5.0,137.0,120
40.8072,-73.94513,0.0,28.0,0.0,55
40.67145,-73.93355,0.0,1.0,88.0,38
40.69731,-73.90824,2.0,30.0,324.0,29
40.78721,-73.97015,1.0,2.0,163.0,350
40.71428,-73.95421,1.0,2.0,214.0,140
40.74912,-73.99739,1.0,105.0,332.0,93
40.76605,-73.92922,0.0,2.0,364.0,80
40.65766,-73.72838,1.0,1.0,336.0,60
40.68634,-73.966,0.0,7.0,185.0,98
40.71877,-73.96093,0.0,10.0,0.0,63
40.69531,-73.92248,1.0,5.0,275.0,148
40.7159,-74.00834,0.0,1.0,0.0,500
40.69055,-73.91035,0.0,1.0,314.0,80
40.63611,-74.03178,0.0,1.0,134.0,75
40.83735,-73.85997,1.0,3.0,357.0,139
40.79855,-73.9717,1.0,1.0,5.0,75
40.7958,-73.93186,1.0,2.0,12.0,280
40.79884,-73.95962,1.0,2.0,0.0,230
40.70288,-73.92796,0.0,1.0,0.0,54
40.66056,-74.00017,1.0,2.0,90.0,110
40.71968,-73.98726,0.0,1.0,0.0,75
40.72086,-73.99999,0.0,3.0,355.0,100
40.81508,-73.95935,0.0,1.0,0.0,49
40.7252,-74.00279,1.0,4.0,0.0,190
40.73357,-73.99767,0.0,3.0,0.0,175
40.71911,-73.95805,0.0,1.0,11.0,65
40.72274,-73.97934,1.0,3.0,261.0,295
40.65441,-73.91995,0.0,1.0,350.0,95
40.67599,-73.93995,0.0,5.0,129.0,77
40.71156,-73.96218,0.0,3.0,288.0,85
40.71178,-73.95684,1.0,15.0,173.0,90
40.68911,-73.91581,1.0,2.0,52.0,89
40.74991,-73.98854,0.0,3.0,9.0,150
40.72748,-73.95272,0.0,3.0,0.0,75
40.7451,-73.98139,1.0,2.0,22.0,250
40.68362,-73.94646,1.0,7.0,0.0,50
40.66114,-73.91258,1.0,2.0,51.0,300
40.6624,-73.9329,0.0,1.0,365.0,89
40.73564,-73.99823,1.0,3.0,0.0,145
40.69141,-73.93022,0.0,1.0,0.0,76
40.786,-73.94571,0.0,2.0,88.0,99
40.76651,-73.95155,1.0,2.0,267.0,145
40.73194,-74.00254,1.0,3.0,0.0,164
40.73506,-73.95392,1.0,2.0,234.0,144
40.68393,-73.94967,1.0,2.0,48.0,110
40.73445,-73.98423,1.0,3.0,0.0,220
40.72088,-73.98149,1.0,30.0,364.0,233
40.72603,-73.98897,0.0,7.0,249.0,128
40.63535,-73.89493,0.0,1.0,126.0,55
40.79657,-73.94932,0.0,4.0,13.0,90
40.70061,-73.92869,0.0,30.0,191.0,68
40.71336,-73.96172,1.0,2.0,7.0,172
40.69424,-73.92652,1.0,1.0,88.0,89
40.73615,-73.98166,1.0,15.0,0.0,130
40.69289,-73.96865,0.0,2.0,0.0,62
40.77728,-73.97818,1.0,13.0,0.0,110
40.69165,-73.95456,1.0,5.0,77.0,96
40.7458,-73.9957,1.0,32.0,2.0,140
40.68624,-73.94349,0.0,1.0,8.0,25
40.71606,-73.95526,1.0,7.0,41.0,280
40.77594,-73.94461,0.0,1.0,172.0,100
40.71438,-73.94742,0.0,14.0,0.0,43
40.79582,-73.96711,1.0,2.0,8.0,158
40.8439,-73.78792,0.0,1.0,18.0,29
40.77345,-73.95386,0.0,1.0,281.0,100
40.72209,-73.99274,1.0,30.0,289.0,99
40.69602,-73.99253,0.0,3.0,0.0,75
40.78519,-73.97032,1.0,5.0,0.0,150
40.77812,-73.98067,1.0,1.0,0.0,280
40.70503,-74.00674,1.0,30.0,329.0,165
40.73431,-74.00635,1.0,3.0,0.0,275
40.7627,-73.96422,1.0,6.0,0.0,140
40.80306,-73.95508,0.0,1.0,4.0,65
40.72651,-73.86173,1.0,1.0,74.0,40
40.79884,-73.9424,2.0,2.0,12.0,49
40.66234,-73.94661,0.0,2.0,364.0,35
40.72495,-73.95112,0.0,3.0,0.0,70
40.69363,-73.9404,0.0,2.0,292.0,60
40.74381,-73.98492,1.0,1.0,365.0,590
40.7005,-73.93827,0.0,2.0,0.0,49
40.73117,-73.98386,1.0,3.0,0.0,175
40.70694,-73.91552,0.0,1.0,67.0,50
40.71947,-73.95958,0.0,21.0,81.0,65
40.66252,-73.97911,1.0,5.0,9.0,450
40.76513,-73.96583,1.0,5.0,92.0,160
40.72013,-73.98842,0.0,3.0,76.0,80
40.67019,-73.95541,0.0,1.0,333.0,60
40.74797,-73.98271,1.0,30.0,154.0,345
40.77626,-73.95246,1.0,1.0,0.0,125
40.74484,-73.90959,0.0,30.0,93.0,40
40.70017,-73.99202,0.0,1.0,0.0,120
40.66521,-73.93153,1.0,3.0,105.0,575
40.84192,-73.91108,0.0,3.0,292.0,40
40.70946,-73.94966,1.0,7.0,357.0,85
40.71805,-73.94925,0.0,1.0,0.0,75
40.83499,-73.91003,0.0,3.0,109.0,75
40.64407,-73.97428,1.0,2.0,0.0,150
40.76834,-73.95334,0.0,3.0,326.0,75
40.69468,-73.94729,0.0,1.0,0.0,80
40.69657,-73.99604,1.0,3.0,94.0,79
40.75361,-73.82014,1.0,3.0,0.0,450
40.6906,-73.99339,1.0,5.0,0.0,115
40.72574,-73.93785,0.0,5.0,133.0,60
40.74,-73.87734,0.0,30.0,0.0,34
40.80778,-73.94762,1.0,120.0,365.0,200
40.71735,-73.96441,0.0,8.0,157.0,80
40.72681,-73.95359,1.0,5.0,48.0,150
40.75104,-73.93863,1.0,500.0,90.0,134
40.72578,-73.98448,0.0,4.0,12.0,59
40.66905,-73.9877,1.0,1.0,0.0,150
40.69492,-73.94485,0.0,2.0,0.0,25
40.76161,-73.98995,1.0,4.0,228.0,99
40.78907,-73.94877,1.0,1.0,116.0,75
40.7476,-73.94433,0.0,4.0,8.0,74
40.65543,-73.95674,1.0,1.0,0.0,110
40.71204,-73.9656,0.0,3.0,0.0,95
40.67327,-73.94403,0.0,2.0,0.0,40
40.67881,-73.99379,1.0,1.0,362.0,1395
40.79799,-73.96161,1.0,30.0,233.0,300
40.73874,-73.87595,1.0,1.0,252.0,89
40.74569,-73.98192,1.0,30.0,64.0,150
40.74938,-73.9802,1.0,60.0,0.0,200
40.65393,-73.95845,0.0,1.0,360.0,36
40.69244,-73.96501,1.0,7.0,0.0,130
40.7789,-73.98527,1.0,10.0,0.0,250
40.70124,-73.90774,0.0,30.0,323.0,47
40.67522,-73.98063,1.0,1.0,264.0,132
40.71598,-73.95466,1.0,1.0,262.0,134
40.67085,-73.92316,0.0,1.0,0.0,47
40.70635,-73.93588,1.0,3.0,0.0,150
40.80137,-73.9615,0.0,3.0,0.0,80
40.78587,-73.97181,1.0,7.0,0.0,200
40.7109,-73.96478,0.0,30.0,365.0,109
40.64173,-73.96696,0.0,2.0,130.0,54
40.73967,-73.98171,1.0,10.0,81.0,160
40.73367,-74.00497,1.0,3.0,265.0,250
40.70842,-73.73843,1.0,1.0,0.0,175
40.72244,-73.99461,1.0,1.0,0.0,250
40.73123,-73.98896,1.0,2.0,90.0,400
40.67862,-73.91233,2.0,1.0,89.0,27
40.68092,-73.97823,0.0,14.0,4.0,68
40.69644,-73.92707,1.0,2.0,210.0,130
40.76754,-73.96166,1.0,3.0,1.0,249
40.82414,-73.95393,0.0,30.0,322.0,40
40.64311,-73.9472,0.0,1.0,0.0,48
40.73423,-73.98211,0.0,1.0,254.0,100
40.76493,-73.98066,1.0,2.0,63.0,700
40.65345,-73.9566,0.0,1.0,250.0,91
40.6824,-73.94615,1.0,3.0,248.0,185
40.6566,-73.96162,1.0,2.0,336.0,150
40.57577,-73.98553,1.0,1.0,364.0,450
40.82915,-73.95136,1.0,31.0,209.0,110
40.72888,-73.98193,1.0,160.0,363.0,160
40.76474,-73.99154,1.0,180.0,0.0,399
40.67768,-73.93682,1.0,1.0,213.0,105
40.73984,-74.0006,1.0,30.0,339.0,150
40.69514,-73.91903,0.0,3.0,155.0,70
40.6938,-73.96963,1.0,2.0,0.0,100
40.87085,-73.89318,0.0,3.0,75.0,58
40.80826,-73.96499,1.0,2.0,0.0,105
40.66747,-73.97473,0.0,5.0,189.0,75
40.71719,-73.95427,1.0,2.0,0.0,109
40.70428,-74.00952,0.0,5.0,0.0,100
40.70871,-73.89415,1.0,1.0,0.0,95
40.74685,-73.9841,0.0,2.0,357.0,175
40.81875,-73.93691,0.0,90.0,89.0,59
40.72741,-74.00178,0.0,5.0,188.0,142
40.75491,-73.91445,1.0,3.0,131.0,98
40.68695,-73.9631,1.0,3.0,0.0,150
40.71756,-73.95282,0.0,1.0,328.0,90
40.70617,-73.90503,1.0,15.0,22.0,75
40.68964,-73.95259,1.0,2.0,0.0,125
40.72394,-73.99583,1.0,1.0,121.0,240
40.72438,-73.98901,1.0,3.0,98.0,199
40.74042,-73.97822,0.0,1.0,0.0,79
40.79507,-73.94248,1.0,5.0,19.0,200
40.64335,-73.96745,1.0,1.0,365.0,1000
40.82631,-73.95201,0.0,1.0,8.0,30
40.71827,-73.95494,1.0,3.0,71.0,219
40.71674,-73.95825,0.0,3.0,0.0,75
40.7683,-73.95919,1.0,4.0,4.0,230
40.75683,-73.96901,1.0,30.0,147.0,165
40.63598,-73.95611,0.0,3.0,75.0,129
40.71723,-73.96703,1.0,5.0,175.0,360
40.69141,-73.92092,1.0,3.0,194.0,200
40.69,-73.73098,0.0,1.0,175.0,50
40.66458,-73.98722,0.0,3.0,256.0,53
40.74423,-73.97742,0.0,4.0,0.0,69
40.76625,-73.91448,0.0,2.0,0.0,57
40.76142,-73.96086,0.0,7.0,245.0,120
40.72046,-73.99237,1.0,3.0,0.0,400
40.7977,-73.96115,1.0,4.0,132.0,330
40.78588,-73.97117,0.0,4.0,365.0,200
40.67991,-73.98368,0.0,1.0,365.0,149
40.66579,-73.98991,1.0,2.0,220.0,199
40.70766,-73.94789,0.0,3.0,0.0,72
40.74615,-73.91704,0.0,2.0,88.0,98
40.69107,-73.90604,0.0,4.0,364.0,60
40.82272,-73.95478,0.0,2.0,0.0,70
40.71541,-73.93748,1.0,3.0,0.0,110
40.76523,-73.98054,0.0,2.0,0.0,100
40.75364,-73.8108,0.0,2.0,156.0,50
40.75934,-73.99563,0.0,3.0,73.0,160
40.63714,-73.95316,0.0,3.0,54.0,40
40.66907,-73.88493,0.0,3.0,340.0,62
40.71602,-73.96248,1.0,2.0,252.0,130
40.6966,-73.93839,0.0,3.0,0.0,70
40.70158,-73.92023,0.0,3.0,0.0,35
40.71319,-73.95669,1.0,2.0,105.0,185
40.77396,-73.98782,1.0,30.0,286.0,225
40.81513,-73.95685,0.0,5.0,0.0,51
40.70964,-74.01798,1.0,1.0,43.0,199
40.72194,-73.94332,1.0,3.0,358.0,400
40.69397,-73.91139,1.0,5.0,12.0,90
40.82258,-73.95464,0.0,1.0,80.0,60
40.75985,-73.99799,1.0,12.0,365.0,170
40.67286,-73.79666,2.0,5.0,365.0,29
40.86395,-73.92007,0.0,1.0,0.0,34
40.73393,-74.00552,1.0,5.0,365.0,250
40.69095,-73.92386,0.0,4.0,0.0,48
40.69136,-73.94761,0.0,2.0,0.0,64
40.6075,-74.07979,0.0,1.0,179.0,65
40.72025,-73.95195,1.0,2.0,0.0,190
40.69306,-73.92106,0.0,4.0,0.0,40
40.74491,-73.99267,1.0,30.0,357.0,205
40.69012,-73.99221,0.0,1.0,2.0,80
40.63866,-73.96735,1.0,30.0,279.0,78
40.70898,-73.96596,1.0,29.0,0.0,120
40.76767,-73.98914,0.0,3.0,7.0,98
40.68332,-73.99084,1.0,5.0,88.0,125
40.74997,-73.9397,0.0,1.0,303.0,70
40.7075,-74.01079,1.0,2.0,319.0,236
40.84672,-73.90411,0.0,1.0,167.0,63
40.69983,-73.92814,1.0,3.0,0.0,154
40.7464,-73.99701,1.0,28.0,61.0,170
40.71762,-73.98606,1.0,2.0,0.0,450
40.81047,-73.94042,0.0,1.0,355.0,848
40.6898,-73.96012,0.0,14.0,364.0,50
40.73164,-73.95187,0.0,1.0,199.0,105
40.70448,-74.00615,1.0,1.0,203.0,525
40.67305,-73.96824,1.0,5.0,0.0,149
40.7233,-73.94065,0.0,2.0,0.0,80
40.68615,-73.9972,1.0,3.0,14.0,160
40.80623,-73.95343,1.0,3.0,0.0,200
40.77518,-73.95618,1.0,5.0,0.0,200
40.80386,-73.95369,1.0,4.0,0.0,105
40.76961,-73.90805,0.0,2.0,0.0,60
40.72318,-73.94931,1.0,1.0,0.0,220
40.6451,-73.97798,1.0,5.0,0.0,210
40.68171,-73.99765,1.0,5.0,0.0,150
40.6931,-73.94043,0.0,30.0,364.0,75
40.80751,-73.94097,1.0,3.0,208.0,200
40.66201,-73.84084,1.0,2.0,288.0,80
40.7133,-73.95037,0.0,1.0,0.0,60
40.76547,-73.97952,1.0,30.0,342.0,250
40.76246,-73.9953,1.0,1.0,217.0,325
40.79724,-73.94968,0.0,1.0,58.0,80
40.68373,-73.92925,0.0,2.0,260.0,50
40.7282,-73.98001,0.0,1.0,84.0,75
40.81453,-73.94807,1.0,3.0,303.0,226
40.69626,-73.8488,0.0,5.0,238.0,45
40.72702,-73.9798,1.0,4.0,0.0,165
40.76492,-73.99128,0.0,1.0,316.0,150
40.72639,-73.98875,1.0,2.0,0.0,280
40.72138,-74.00767,1.0,4.0,89.0,2500
40.69745,-73.92887,0.0,2.0,102.0,76
40.68111,-73.95591,1.0,7.0,265.0,110
40.67433,-73.94243,0.0,5.0,3.0,40
40.74951,-73.90787,1.0,2.0,137.0,110
40.67574,-73.98028,0.0,2.0,0.0,90
40.77219,-73.90269,0.0,2.0,60.0,65
40.79084,-73.93962,1.0,3.0,0.0,250
40.71821,-73.94116,0.0,2.0,121.0,115
40.73397,-74.00168,1.0,2.0,0.0,190
40.82243,-73.95447,0.0,30.0,359.0,50
40.71454,-74.00816,1.0,4.0,0.0,850
40.86066,-73.89883,0.0,1.0,363.0,149
40.72759,-73.98786,1.0,1.0,0.0,125
40.72436,-73.98235,1.0,2.0,0.0,199
40.80616,-73.95007,1.0,1.0,1.0,269
40.71334,-73.96056,0.0,1.0,0.0,78
40.7464,-73.97669,0.0,1.0,0.0,75
40.75216,-73.97172,1.0,1.0,0.0,300
40.75013,-74.0033,1.0,1.0,331.0,215
40.66756,-73.95812,1.0,3.0,4.0,100
40.77591,-73.9145,0.0,1.0,84.0,85
40.73563,-74.00659,1.0,1.0,0.0,215
40.74902,-73.9472,0.0,5.0,0.0,57
40.80268,-73.969,1.0,4.0,10.0,140
40.77992,-73.98046,0.0,4.0,0.0,99
40.84473,-73.91175,0.0,2.0,271.0,55
40.64726,-73.95937,1.0,14.0,41.0,76
40.75055,-73.99482,0.0,1.0,351.0,149
40.75342,-73.97135,1.0,1.0,333.0,699
40.73863,-73.97989,1.0,1.0,0.0,178
40.74353,-73.99709,1.0,5.0,322.0,545
40.69128,-73.93653,1.0,4.0,1.0,85
40.81027,-73.94639,1.0,5.0,0.0,75
40.7086,-74.01376,0.0,8.0,0.0,100
40.72194,-73.9983,0.0,1.0,89.0,120
40.80346,-73.94583,1.0,5.0,3.0,360
40.74849,-73.94947,1.0,7.0,0.0,275
40.69814,-73.9286,0.0,2.0,127.0,63
40.75402,-73.96724,1.0,28.0,252.0,714
40.76747,-73.99422,0.0,5.0,0.0,105
40.71259,-73.99897,0.0,1.0,0.0,95
40.76139,-73.96222,1.0,30.0,272.0,80
40.76626,-73.91835,1.0,2.0,0.0,119
40.70762,-73.94221,0.0,3.0,0.0,47
40.65009,-73.96336,0.0,180.0,179.0,39
40.76182,-73.9619,1.0,1.0,0.0,195
40.65377,-73.95927,0.0,2.0,2.0,69
40.63489,-74.07967,0.0,2.0,280.0,69
40.7134,-73.944,1.0,3.0,0.0,116
40.70819,-74.00662,1.0,3.0,2.0,200
40.71359,-73.95574,1.0,1.0,340.0,251
40.82433,-73.91619,1.0,5.0,91.0,80
