neighbourhood_group,latitude,longitude,room_type,minimum_nights,availability_365,price
1,40.79376,-73.96734,1,2,0,185
2,40.76107,-73.86664,1,2,141,175
1,40.82095,-73.94007,0,1,0,40
0,40.66455,-73.99205,1,4,365,135
0,40.73081,-73.95551,1,2,0,195
0,40.69186,-73.94038,0,80,0,30
0,40.69527,-73.94784,0,30,0,50
0,40.6872,-73.95773,0,4,0,40
1,40.7504,-73.98775,1,1,0,150
0,40.69409,-73.94815,0,3,301,75
1,40.72994,-73.99455,0,1,0,100
0,40.70068,-73.91985,0,1,0,65
0,40.68198,-73.95347,0,60,0,250
1,40.8181,-73.94632,1,1,0,136
1,40.72176,-73.99424,1,2,213,180
0,40.69617,-73.91119,0,2,0,55
2,40.77419,-73.93017,0,2,0,65
0,40.71185,-73.94738,1,2,0,225
0,40.71572,-73.95376,0,5,0,99
0,40.71194,-73.95742,0,5,0,90
0,40.66612,-73.93696,2,1,0,20
1,40.80183,-73.96373,0,20,90,980
1,40.74516,-73.9959,0,2,33,100
1,40.80991,-73.94273,0,4,122,73
0,40.681,-73.98882,1,6,0,380
1,40.78265,-73.95364,0,1,0,99
0,40.64741,-73.92588,1,1,13,105
0,40.66097,-73.95155,0,3,176,35
0,40.71351,-73.9647,1,5,117,200
0,40.69122,-73.93495,0,10,31,105
1,40.7842,-73.97467,1,1,0,180
1,40.76747,-73.98613,1,30,365,87
0,40.65701,-73.95887,0,1,0,50
1,40.76358,-73.993,0,1,0,69
1,40.7398,-73.98208,1,4,0,150
1,40.79991,-73.9363,0,1,128,75
2,40.76508,-73.9204,1,1,0,215
1,40.77963,-73.94897,1,4,0,150
1,40.81171,-73.95491,1,2,0,100
1,40.75965,-73.99035,1,6,0,224
2,40.71933,-73.84984,0,2,363,119
2,40.73944,-73.92687,0,2,364,80
0,40.67428,-73.94373,0,3,89,75
1,40.74187,-74.00175,0,2,0,125
2,40.77008,-73.92878,0,2,20,58
0,40.67798,-73.93734,0,2,12,128
1,40.86158,-73.92393,0,1,0,60
1,40.82469,-73.94029,0,1,0,115
1,40.72042,-73.99844,0,1,0,105
1,40.82617,-73.95173,0,2,0,69
0,40.67858,-73.93713,0,2,11,76
0,40.69415,-73.9481,0,4,89,45
0,40.67687,-73.97848,0,1,0,80
0,40.71249,-73.94674,0,1,0,75
1,40.76161,-73.96252,1,30,324,200
0,40.71694,-73.95628,0,1,303,89
0,40.71332,-73.94071,0,1,0,80
1,40.79613,-73.96638,1,30,104,197
1,40.71187,-73.98878,2,14,318,35
0,40.68678,-73.96178,1,7,0,180
1,40.70789,-74.01521,0,3,0,90
0,40.67246,-73.99164,1,1,0,125
1,40.77458,-73.95116,1,3,0,170
1,40.8317,-73.9429,1,30,0,180
1,40.76344,-73.9929,1,30,307,142
2,40.74839,-73.88818,0,1,300,60
1,40.76625,-73.9539,0,2,241,98
2,40.74903,-73.82938,0,14,323,40
1,40.8273,-73.94904,0,1,0,59
2,40.74807,-73.82775,0,7,105,40
1,40.73399,-74.00549,1,3,18,250
0,40.6367,-74.01516,0,3,0,80
2,40.74776,-73.88827,0,1,345,50
1,40.81567,-73.95951,0,7,0,50
2,40.74859,-73.88628,0,1,329,65
1,40.78293,-73.94691,1,30,0,140
0,40.68807,-73.92348,0,3,258,47
1,40.7503,-73.98144,1,30,332,184
0,40.70832,-73.95336,1,4,0,139
0,40.71502,-73.94749,1,1,0,57
0,40.70614,-73.94983,1,7,0,150
0,40.70324,-73.92943,0,1,0,43
1,40.8244,-73.944,0,1,0,50
2,40.69961,-73.84158,1,3,189,250
0,40.68831,-73.95602,1,2,0,125
0,40.70577,-73.95193,0,3,0,50
1,40.7421,-73.98319,1,4,37,240
0,40.62551,-73.93545,0,5,346,60
0,40.71696,-73.95382,1,1,0,160
1,40.82555,-73.95159,0,3,0,45
1,40.82433,-73.95049,0,5,0,38
0,40.69355,-73.93361,0,3,0,100
1,40.86468,-73.92209,0,1,0,85
0,40.69301,-73.93098,0,7,0,50
2,40.75953,-73.91182,1,5,363,135
1,40.82863,-73.94757,1,3,175,259
1,40.82322,-73.94002,0,20,42,50
1,40.8342,-73.94303,0,1,0,60
0,40.70474,-73.93812,0,3,0,70
0,40.71401,-73.93672,0,1,0,99
1,40.79997,-73.96529,2,5,0,80
2,40.76421,-73.92138,1,3,53,190
1,40.77873,-73.94917,1,14,0,115
1,40.72872,-73.98098,1,2,0,250
0,40.71403,-73.96171,0,1,0,70
0,40.7119,-73.94638,1,3,0,225
0,40.67295,-73.95395,0,5,0,31
0,40.68899,-73.92339,0,2,236,40
0,40.68962,-73.92346,0,3,212,37
0,40.71121,-73.96698,1,3,0,239
1,40.84848,-73.9343,0,2,310,75
1,40.73328,-73.9859,0,3,0,90
1,40.86927,-73.91719,0,7,0,46
1,40.8001,-73.9658,0,45,0,35
0,40.64123,-73.96289,1,21,0,85
1,40.75657,-73.9942,1,3,14,175
2,40.73975,-73.76157,0,1,0,60
1,40.70555,-74.00812,1,30,335,155
1,40.75227,-73.97351,1,1,0,143
1,40.73167,-73.98581,1,7,0,140
1,40.78491,-73.97447,1,2,0,120
2,40.68891,-73.73531,1,2,331,79
1,40.8033,-73.95771,0,3,0,50
2,40.73854,-73.87407,0,2,280,289
0,40.65392,-73.95364,1,15,0,62
2,40.73852,-73.92777,0,10,125,85
0,40.68752,-73.9618,0,3,0,99
0,40.65886,-73.91919,0,2,92,50
0,40.69761,-73.92495,1,4,243,120
0,40.67828,-73.95051,1,1,0,180
1,40.75726,-73.9953,1,5,0,90
0,40.71165,-73.96322,0,1,0,80
1,40.79768,-73.9633,0,30,0,49
0,40.70898,-73.95086,0,3,0,90
1,40.75053,-73.99685,0,2,0,55
2,40.77822,-73.90895,0,1,341,49
1,40.82064,-73.94646,1,2,0,105
4,40.88871,-73.86175,0,1,338,40
1,40.81934,-73.95668,0,2,0,50
2,40.74657,-73.94555,1,5,0,120
1,40.72591,-73.97947,0,1,0,90
0,40.70585,-73.94178,1,6,0,110
1,40.76049,-73.96621,1,30,290,140
2,40.75735,-73.92134,1,3,345,125
1,40.76628,-73.98308,1,14,159,95
1,40.84205,-73.93716,1,5,0,75
4,40.86412,-73.84664,1,2,265,75
1,40.76153,-73.98915,1,2,282,244
2,40.74037,-73.8861,0,1,351,75
1,40.75094,-73.99748,0,2,37,75
1,40.79986,-73.95387,0,2,15,105
0,40.71262,-73.94466,0,2,0,100
1,40.7367,-73.98099,1,2,26,150
4,40.82575,-73.92421,1,1,0,175
1,40.84278,-73.93916,0,3,0,35
1,40.84021,-73.94191,0,3,313,51
1,40.77166,-73.95797,0,14,29,105
0,40.70766,-73.94767,0,2,0,80
1,40.72073,-73.97839,0,3,294,84
0,40.70294,-73.93711,0,1,281,70
0,40.69159,-73.91171,1,3,206,70
0,40.72453,-73.95529,1,7,0,195
1,40.72125,-73.98058,1,5,0,150
1,40.79843,-73.96404,0,1,0,100
1,40.79806,-73.96167,0,1,0,100
1,40.81127,-73.95922,0,3,142,85
0,40.68444,-73.96285,1,3,122,225
1,40.7291,-73.98628,0,5,0,120
1,40.71989,-73.98557,0,4,90,90
0,40.64159,-73.95985,1,3,209,175
1,40.83344,-73.94442,0,2,72,65
2,40.74321,-73.95533,1,21,42,260
0,40.68285,-73.93862,1,2,1,225
0,40.66548,-73.98196,1,3,91,135
0,40.69299,-73.99283,0,1,0,135
0,40.71764,-73.95291,1,3,225,195
1,40.71114,-73.99874,0,2,0,99
1,40.76303,-73.98767,1,2,274,1000
1,40.7592,-73.99313,1,25,10,177
1,40.81995,-73.95266,0,1,0,59
1,40.77725,-73.95137,1,30,330,190
1,40.763,-73.98642,1,2,240,1000
0,40.71279,-73.96291,0,2,0,80
2,40.69172,-73.79495,0,1,98,60
1,40.73682,-73.98336,1,5,0,195
0,40.68552,-73.9227,0,1,293,60
0,40.65038,-74.00551,1,3,12,99
0,40.71728,-73.94345,0,5,0,79
0,40.65827,-73.97962,1,2,262,125
0,40.68389,-73.96026,0,1,179,89
1,40.85147,-73.93618,0,3,0,55
2,40.77423,-73.90715,1,3,11,130
0,40.68147,-73.95814,0,3,0,70
0,40.67764,-73.9647,1,3,0,110
1,40.73054,-73.98339,0,7,0,100
0,40.70748,-73.9461,0,1,0,145
1,40.74267,-73.99915,1,3,0,195
2,40.7555,-73.82712,0,4,64,30
0,40.66631,-73.98268,0,20,0,50
2,40.76368,-73.91518,1,4,0,68
1,40.71902,-73.98506,0,1,0,90
1,40.82563,-73.94091,1,3,0,85
0,40.67983,-73.96931,1,1,232,200
0,40.72311,-73.94184,1,7,0,100
1,40.72817,-73.98041,0,2,0,150
1,40.77861,-73.98336,1,1,0,199
1,40.72358,-73.97593,0,1,0,60
2,40.58943,-73.81192,1,2,0,135
1,40.8032,-73.96495,0,1,0,100
1,40.77102,-73.95873,1,30,350,163
1,40.76368,-73.96153,1,30,287,187
1,40.76297,-73.96252,1,30,365,225
0,40.69816,-73.99361,1,1,0,120
0,40.65424,-73.96008,0,1,188,73
0,40.68812,-73.97666,0,3,42,100
0,40.71154,-73.95795,1,5,0,99
0,40.66618,-73.93156,1,3,259,300
1,40.80539,-73.96409,1,1,0,92
0,40.71311,-73.94016,0,8,0,42
1,40.77912,-73.95594,0,3,0,100
2,40.77329,-73.9163,0,14,0,40
1,40.73326,-74.00844,1,14,0,225
0,40.66896,-73.97641,1,13,46,170
2,40.7613,-73.9153,1,1,0,125
0,40.73282,-73.9564,1,30,0,109
1,40.76014,-73.99039,1,30,126,150
1,40.78528,-73.97623,0,30,365,50
4,40.83211,-73.92052,0,1,348,49
0,40.65341,-73.97877,1,2,0,265
1,40.71028,-74.00929,0,1,0,80
0,40.67153,-73.89112,0,3,0,44
1,40.71948,-74.00517,0,4,3,260
1,40.75755,-73.9666,1,30,342,133
2,40.77141,-73.91415,1,7,0,80
0,40.71267,-73.95367,0,35,365,1000
1,40.80129,-73.96611,1,4,0,154
0,40.68349,-73.98518,1,29,326,150
1,40.76205,-73.9888,0,5,0,150
1,40.75572,-73.96936,1,30,149,125
1,40.82183,-73.9378,0,2,0,60
0,40.69301,-73.92683,0,1,0,95
1,40.74066,-73.99895,1,1,317,75
1,40.74078,-73.99923,1,1,269,100
1,40.78147,-73.95284,1,365,17,100
1,40.8242,-73.94777,0,1,361,65
1,40.73064,-74.00351,1,6,17,200
1,40.76386,-73.97702,1,3,0,180
2,40.75166,-73.94028,0,1,316,60
2,40.73748,-73.92894,0,7,337,33
1,40.74775,-73.97702,0,3,18,112
0,40.67212,-73.9439,1,15,0,150
1,40.73361,-74.00218,1,2,0,230
0,40.68558,-73.98065,0,1,0,65
1,40.77814,-73.97627,1,2,0,375
1,40.72806,-74.00381,0,3,304,130
2,40.77852,-73.90836,1,1,0,400
1,40.80032,-73.95884,0,1,0,120
1,40.75337,-73.97289,1,3,358,900
1,40.76875,-73.95723,1,30,325,150
2,40.78192,-73.91439,0,1,0,40
0,40.68743,-73.93045,0,1,0,150
0,40.63874,-73.95645,0,1,0,30
1,40.73887,-73.99983,1,30,323,191
1,40.75225,-73.99508,1,30,344,219
0,40.71701,-73.95685,1,5,0,250
0,40.7125,-73.9529,1,3,0,180
1,40.76313,-73.99482,1,30,65,115
1,40.75347,-73.97293,0,1,0,145
1,40.76474,-73.99154,1,180,0,399
0,40.68616,-73.91543,0,1,0,52
1,40.85558,-73.93777,1,1,81,95
0,40.70678,-73.94918,1,2,8,190
1,40.74849,-73.98957,1,5,263,480
1,40.78458,-73.97836,1,3,0,180
0,40.72083,-73.95401,1,2,0,150
0,40.7155,-73.96188,0,1,364,150
1,40.73694,-73.99587,0,1,321,140
0,40.64052,-73.99668,0,2,0,70
0,40.72846,-73.95033,0,2,4,70
1,40.74859,-73.97243,1,30,325,197
1,40.73831,-73.98319,1,4,0,310
1,40.72472,-73.98665,1,1,178,128
1,40.73924,-73.99825,1,2,0,150
0,40.68651,-73.91185,0,14,0,26
2,40.70581,-73.90112,1,2,64,75
1,40.74472,-73.99266,1,30,364,280
1,40.73009,-74.00222,0,1,0,93
1,40.77692,-73.95126,1,30,239,390
1,40.75754,-73.96943,1,30,343,115
1,40.76152,-73.98678,1,30,358,256
1,40.74513,-73.98475,1,366,365,250
1,40.74303,-73.99797,1,2,0,200
0,40.68873,-73.96523,1,7,0,150
1,40.80476,-73.95416,0,21,0,41
1,40.76274,-73.98733,0,4,0,100
1,40.80288,-73.96629,0,1,0,75
1,40.75041,-73.99489,1,1,0,300
0,40.65468,-73.95703,0,3,0,50
0,40.66676,-73.95991,0,7,0,85
0,40.66757,-73.98498,1,3,101,475
1,40.78576,-73.94211,0,1,0,50
2,40.74182,-73.88875,0,1,0,50
0,40.69968,-73.92645,1,7,137,179
1,40.71366,-73.98799,0,4,83,72
1,40.7266,-73.97872,1,1,0,150
0,40.61707,-74.03473,1,1,0,110
1,40.79167,-73.97273,1,2,0,200
1,40.7862,-73.94413,0,30,333,50
0,40.6311,-74.03022,0,30,0,35
1,40.83873,-73.94118,0,1,0,45
0,40.66455,-73.98479,1,3,0,195
1,40.78397,-73.97063,1,8,0,90
0,40.71638,-73.95684,1,2,0,325
0,40.68425,-73.96455,1,3,8,100
1,40.72258,-74.00358,0,30,69,85
3,40.63834,-74.08291,0,1,0,40
1,40.80794,-73.9415,0,1,0,80
1,40.73116,-74.00212,0,1,0,149
1,40.82125,-73.95,0,4,0,67
0,40.65983,-73.93472,0,3,14,80
0,40.71784,-73.95265,0,4,0,80
0,40.66623,-73.93113,1,3,271,275
0,40.66921,-73.87797,1,4,67,123
1,40.79617,-73.94735,1,1,0,179
0,40.66224,-73.99805,1,365,365,196
1,40.75873,-73.99197,0,1,0,180
0,40.68234,-73.94843,1,2,0,500
1,40.72118,-73.98697,1,4,0,140
1,40.82143,-73.95651,0,7,0,59
1,40.76172,-73.99706,1,1,0,200
0,40.68709,-73.91989,0,1,342,165
0,40.70973,-73.9626,1,5,0,230
0,40.72577,-73.94981,0,1,0,90
2,40.74069,-73.95604,1,5,16,200
1,40.82272,-73.94502,1,31,341,450
1,40.81301,-73.94955,0,2,96,120
2,40.74954,-73.82829,0,5,174,60
4,40.83049,-73.87354,2,3,89,51
0,40.6887,-73.93536,1,2,286,200
1,40.72889,-73.98006,1,3,80,250
0,40.67493,-73.96195,1,3,0,160
1,40.79458,-73.97077,1,2,0,180
0,40.71264,-73.94751,0,1,0,66
1,40.78175,-73.97576,1,1,0,180
1,40.72886,-73.9863,0,18,0,65
1,40.74141,-73.97868,1,30,365,87
0,40.68633,-73.93557,0,7,0,60
0,40.6898,-73.91774,1,2,237,124
1,40.71981,-73.99154,1,2,0,225
1,40.86612,-73.9189,1,6,0,77
0,40.69021,-73.92207,0,2,127,79
1,40.76222,-73.99889,1,30,365,239
0,40.69024,-73.92197,0,2,116,65
0,40.70196,-73.98297,1,30,270,170
1,40.76455,-73.99128,2,3,0,30
0,40.65254,-73.98017,0,1,0,72
0,40.7029,-73.9296,0,3,0,75
0,40.68645,-73.93994,0,5,0,35
0,40.70219,-73.9227,0,1,16,45
1,40.80045,-73.96119,0,3,0,67
1,40.7453,-73.99333,1,30,236,700
1,40.81806,-73.95374,1,1,0,150
0,40.70017,-73.94357,1,3,0,115
0,40.69183,-73.99592,1,1,75,150
0,40.72311,-73.94489,0,2,27,50
1,40.76635,-73.95683,0,5,0,60
1,40.83018,-73.9483,0,1,352,50
4,40.85396,-73.89872,0,1,0,34
0,40.70944,-73.9492,1,7,0,100
1,40.77998,-73.98018,1,1,0,125
2,40.77374,-73.91903,0,5,0,100
1,40.70951,-74.01476,1,32,203,125
0,40.70267,-73.92383,0,1,0,45
1,40.72859,-73.98348,1,2,0,198
1,40.72501,-73.98776,0,1,121,150
0,40.63833,-74.01794,0,5,0,39
1,40.76504,-73.99491,1,30,339,150
2,40.76591,-73.93434,0,2,0,80
1,40.84909,-73.93829,0,2,0,46
3,40.57093,-74.12429,1,3,300,78
0,40.71827,-73.95494,1,3,71,219
1,40.79832,-73.96291,0,2,180,145
1,40.76319,-73.98693,1,3,0,220
1,40.73737,-73.99475,1,1,0,225
1,40.78528,-73.97111,1,20,0,2000
1,40.78116,-73.98104,1,1,0,175
0,40.71559,-73.96385,1,4,318,220
0,40.65255,-73.96227,2,1,0,85
0,40.69093,-73.96507,0,5,0,77
1,40.74933,-73.97937,0,1,189,110
2,40.72075,-73.89496,0,1,346,58
1,40.80077,-73.9681,1,6,92,350
1,40.71772,-73.98882,1,3,205,329
2,40.72143,-73.8932,0,1,364,58
2,40.72103,-73.89458,0,1,364,60
2,40.70542,-73.82979,2,1,362,43
0,40.675,-73.96406,0,2,0,88
0,40.65421,-73.95945,1,4,0,90
0,40.64748,-73.99802,0,3,0,41
0,40.7001,-73.94326,0,4,80,65
0,40.70101,-73.92505,1,5,0,95
1,40.70725,-74.00206,1,6,0,160
0,40.69116,-73.96039,1,6,11,140
1,40.77301,-73.95045,1,30,347,169
1,40.80121,-73.96277,1,10,4,115
0,40.68622,-73.91026,0,1,365,67
0,40.65256,-73.9798,0,1,0,60
0,40.73547,-73.9545,0,28,332,45
1,40.71884,-73.99294,0,2,0,60
1,40.77219,-73.95588,1,30,319,142
0,40.72113,-73.95574,1,2,0,350
1,40.82272,-73.95144,0,29,0,40
0,40.6617,-73.98221,0,14,0,65
2,40.70204,-73.91068,0,3,0,50
2,40.70435,-73.91207,0,7,0,42
4,40.86032,-73.88493,2,1,365,130
1,40.74711,-73.99281,0,1,65,100
1,40.74583,-74.00451,1,4,48,175
1,40.76039,-73.99028,1,2,212,399
1,40.81488,-73.95886,1,7,0,110
2,40.69284,-73.90348,0,7,0,45
2,40.77091,-73.91875,0,2,0,40
1,40.75484,-73.9922,0,1,0,100
0,40.66629,-73.93073,1,3,259,575
2,40.7691,-73.91994,0,7,0,63
1,40.76814,-73.98476,1,2,0,177
1,40.72151,-73.98814,1,2,193,158
0,40.67498,-74.01169,1,3,6,400
0,40.68985,-73.99311,1,5,2,90
1,40.7205,-73.98315,1,2,0,135
0,40.71685,-73.9615,1,2,318,200
0,40.67968,-73.9595,1,30,83,155
1,40.71098,-73.99296,0,30,0,100
1,40.73418,-73.99338,1,3,38,315
1,40.79193,-73.9439,2,1,347,45
1,40.74358,-73.98096,0,3,0,125
1,40.84524,-73.93508,0,90,142,49
1,40.80577,-73.94616,1,4,364,220
1,40.80527,-73.94579,0,2,365,220
2,40.58977,-73.81324,1,2,40,100
0,40.69475,-73.96848,0,1,0,70
1,40.798,-73.96317,1,2,0,74
1,40.71536,-73.99794,1,2,0,290
0,40.66789,-73.94351,1,1,0,100
0,40.64645,-73.95047,0,4,35,85
1,40.73799,-74.00074,1,31,85,199
0,40.70739,-73.94318,0,2,0,65
0,40.67251,-73.95334,0,2,45,45
1,40.71415,-73.99806,0,2,7,95
1,40.78804,-73.95382,0,5,0,95
0,40.63887,-73.96667,1,3,0,80
1,40.73596,-73.99228,1,5,87,300
1,40.70519,-74.0082,1,30,302,259
1,40.74139,-73.9783,1,2,0,120
1,40.72625,-74.00199,1,3,4,150
1,40.81632,-73.96007,1,2,0,120
1,40.74469,-73.99858,1,1,0,225
0,40.70961,-73.96352,0,1,0,100
0,40.70772,-73.95978,1,3,0,160
1,40.82032,-73.94457,0,3,0,49
1,40.72669,-73.98792,1,3,0,150
1,40.76232,-73.97614,0,2,0,100
1,40.7533,-73.97346,1,3,0,275
0,40.69525,-73.96604,0,1,0,45
0,40.71293,-73.9603,1,3,97,195
0,40.65719,-73.95245,0,1,304,100
0,40.68917,-73.95528,0,1,0,1000
1,40.72033,-73.98767,1,1,0,195
2,40.70432,-73.90015,1,5,49,87
0,40.65359,-73.95631,1,3,0,120
1,40.75303,-73.97327,1,2,0,170
1,40.70645,-74.01144,1,7,0,160
0,40.66573,-73.98947,0,7,0,50
0,40.70775,-73.94725,0,2,0,75
0,40.67661,-73.95611,1,1,0,225
0,40.67218,-73.95368,1,2,132,125
1,40.75315,-73.97339,1,2,0,350
0,40.71214,-73.94992,1,3,128,175
0,40.65272,-73.96127,0,3,298,65
1,40.76111,-73.99248,1,6,236,350
0,40.69499,-73.9283,0,1,69,45
0,40.68715,-73.97388,1,2,0,120
2,40.74625,-73.91643,1,5,0,75
1,40.72906,-73.98006,0,3,0,100
1,40.74574,-73.99633,1,2,10,850
0,40.6905,-73.90834,0,1,0,40
2,40.77266,-73.90268,2,1,0,100
0,40.7163,-73.94394,1,2,3,178
2,40.74691,-73.91763,1,2,229,170
2,40.69617,-73.85204,0,1,278,45
1,40.70527,-74.00629,1,1,0,180
0,40.70879,-73.95235,0,30,0,89
0,40.6928,-73.91614,0,1,0,50
0,40.73356,-73.95808,0,1,0,80
0,40.6647,-73.98474,1,4,0,250
1,40.74464,-73.98436,0,20,8,70
1,40.74632,-74.00431,1,29,64,170
1,40.70825,-74.01403,0,4,0,90
1,40.7775,-73.95262,2,30,258,45
0,40.64053,-73.95785,1,2,0,100
0,40.68754,-73.91265,0,3,189,65
1,40.77854,-73.95073,2,30,323,45
1,40.77927,-73.95071,2,30,289,45
1,40.77903,-73.95238,2,30,294,45
1,40.77736,-73.95144,0,30,246,90
1,40.83805,-73.94307,1,2,15,150
0,40.71862,-73.94216,0,7,0,62
0,40.68748,-73.97397,1,3,0,125
1,40.74688,-73.97813,1,2,34,125
0,40.67533,-73.95545,1,1,7,175
0,40.69029,-73.91899,2,1,155,75
0,40.63095,-74.03026,0,90,0,30
1,40.74472,-74.00095,1,1,77,295
0,40.65841,-73.97753,1,1,236,50
0,40.67619,-73.93866,0,1,0,28
0,40.66783,-73.92192,0,2,362,69
1,40.81569,-73.94622,0,1,0,75
1,40.7034,-74.00787,1,30,365,175
0,40.69349,-73.93031,0,3,0,50
1,40.72617,-73.99658,0,1,0,90
1,40.77687,-73.9546,0,2,0,100
0,40.72341,-73.94061,0,3,7,49
1,40.83141,-73.94722,0,5,326,55
1,40.74664,-74.00165,1,90,177,249
2,40.76437,-73.91304,0,2,228,36
2,40.76764,-73.91633,0,4,0,65
0,40.70806,-73.94224,0,3,0,60
1,40.72791,-73.98916,1,4,0,180
0,40.68604,-73.91924,0,5,40,50
0,40.69218,-73.99124,1,2,0,110
1,40.76102,-73.96555,1,30,365,87
0,40.68589,-73.97659,1,2,0,100
2,40.7464,-73.91675,1,5,0,120
0,40.68122,-73.90399,0,6,207,42
1,40.73564,-73.99823,1,3,0,145
2,40.76803,-73.93033,1,21,0,110
1,40.73007,-73.98637,0,1,0,99
0,40.73333,-73.95699,1,2,124,129
1,40.73745,-74.00725,1,1,209,186
0,40.71968,-73.94368,1,3,78,350
0,40.73046,-73.95706,1,3,0,165
1,40.71642,-74.00679,1,30,329,210
2,40.75058,-73.8535,1,2,336,119
1,40.71287,-73.99811,0,17,38,75
1,40.77331,-73.95459,1,7,31,400
0,40.69313,-73.93543,0,2,6,60
0,40.68934,-73.9579,0,4,89,140
1,40.75325,-73.97016,1,4,0,190
1,40.7382,-73.98301,1,30,236,245
1,40.71642,-74.00667,1,30,262,245
1,40.74426,-73.98535,1,30,334,192
2,40.73874,-73.87595,1,1,252,89
1,40.74556,-73.98542,1,30,343,219
1,40.73929,-73.9999,1,30,273,179
1,40.7052,-74.00974,1,30,344,199
1,40.70748,-74.01476,1,30,365,238
0,40.6904,-73.97285,1,3,0,140
0,40.69027,-73.95801,0,1,0,37
1,40.7447,-73.97593,2,2,0,49
1,40.76517,-73.99331,1,30,331,115
0,40.67002,-73.92054,0,2,365,69
1,40.77079,-73.95949,1,2,0,100
1,40.75584,-73.96979,1,1,361,300
2,40.74332,-73.85469,0,1,57,52
0,40.68347,-73.95462,0,3,0,50
1,40.86794,-73.92792,1,15,0,100
0,40.66117,-73.94317,0,1,0,55
0,40.72764,-73.95579,1,3,0,199
0,40.73443,-73.95678,0,7,47,90
0,40.64523,-73.96213,1,5,0,65
1,40.75082,-73.98526,1,7,344,400
0,40.66936,-73.97724,1,8,0,65
2,40.74534,-73.91809,1,2,0,71
1,40.76069,-73.98319,1,30,328,199
1,40.74927,-73.98303,1,30,332,163
1,40.72153,-73.99493,1,2,0,126
1,40.75733,-73.96577,1,1,248,150
1,40.76227,-73.99807,1,30,365,199
0,40.67372,-73.95334,0,1,0,51
1,40.76106,-73.9848,1,30,340,256
1,40.74641,-74.00401,1,30,339,289
1,40.74651,-74.00563,1,30,340,219
1,40.75798,-73.99156,1,30,365,239
0,40.686,-73.98579,1,3,0,125
0,40.6783,-73.99419,0,1,0,90
1,40.7869,-73.97254,1,3,0,150
0,40.69819,-73.9334,0,2,0,40
0,40.67336,-73.95451,1,4,0,120
1,40.78843,-73.95504,0,5,0,200
1,40.85073,-73.93851,1,68,0,126
1,40.7645,-73.99447,1,30,341,200
2,40.67321,-73.79247,1,1,256,195
1,40.81829,-73.94686,1,2,75,175
1,40.76704,-73.95722,1,6,0,159
1,40.82828,-73.94264,0,3,0,130
1,40.76212,-73.9882,1,4,262,170
0,40.66665,-73.98875,0,1,0,60
2,40.76555,-73.9169,1,13,0,110
2,40.75266,-73.90336,0,5,138,70
0,40.67702,-73.95864,1,2,32,105
1,40.73627,-73.98986,0,7,0,100
1,40.80637,-73.93722,1,1,170,140
1,40.72487,-73.98125,1,4,0,175
1,40.75993,-73.96056,1,30,331,198
0,40.61529,-73.92567,1,2,302,90
0,40.69286,-73.98037,1,10,0,128
1,40.70931,-74.00959,1,6,0,110
2,40.76235,-73.92973,1,2,0,99
0,40.58078,-73.95356,0,2,311,125
1,40.76174,-73.96366,1,30,364,160
1,40.74451,-73.99236,1,30,350,270
1,40.7448,-73.99204,1,30,0,205
1,40.74491,-73.99267,1,30,357,205
1,40.75148,-73.99397,1,30,350,230
0,40.69025,-73.90871,0,1,0,40
0,40.67202,-73.97131,1,7,0,700
0,40.68398,-73.94515,0,90,365,69
0,40.69202,-73.98469,1,3,53,225
0,40.69375,-73.95208,0,1,0,50
0,40.68696,-73.92905,0,1,0,45
1,40.72807,-74.00041,1,30,281,159
1,40.7109,-74.01768,1,30,280,250
0,40.69563,-73.95149,0,1,220,43
1,40.73505,-73.98565,1,30,281,180
0,40.63885,-74.01959,1,2,306,225
1,40.81245,-73.94085,1,1,0,190
2,40.73849,-73.87606,0,1,355,49
1,40.77995,-73.9822,1,14,0,294
1,40.75722,-73.97842,1,30,0,559
0,40.67073,-73.98719,0,3,213,109
1,40.74589,-74.0048,1,4,0,250
1,40.76367,-73.98345,1,30,364,269
0,40.72536,-73.95712,0,2,120,81
0,40.63612,-73.96297,0,14,0,53
1,40.72527,-73.98347,1,1,0,206
1,40.82889,-73.94599,0,1,0,40
2,40.77592,-73.91308,1,10,0,130
1,40.7453,-74.00242,1,2,0,105
1,40.72778,-73.97825,0,1,0,75
0,40.67641,-73.96775,1,4,25,499
1,40.79485,-73.94868,1,7,64,165
1,40.84467,-73.93374,0,6,3,55
4,40.83458,-73.91021,1,90,68,57
0,40.67329,-73.96291,1,30,159,201
0,40.71307,-73.95502,1,10,0,80
0,40.72721,-73.94951,0,1,0,80
0,40.69832,-73.92622,1,2,3,59
1,40.72554,-73.98245,1,14,174,250
1,40.76089,-73.99879,0,1,0,200
1,40.70883,-74.00764,2,10,0,100
1,40.79613,-73.96658,0,2,0,60
0,40.68329,-73.9399,1,5,0,150
1,40.7304,-74.00887,1,30,365,215
2,40.68723,-73.78791,0,1,335,40
0,40.70413,-73.93205,1,2,284,175
2,40.74226,-73.94999,1,2,17,151
1,40.7655,-73.98682,1,7,0,250
2,40.77265,-73.91401,0,1,0,100
1,40.80501,-73.94249,1,7,178,200
0,40.68457,-73.9262,1,2,0,120
0,40.68511,-73.96638,1,2,15,100
1,40.77847,-73.95371,1,15,0,135
1,40.79525,-73.94912,0,2,3,80
1,40.81777,-73.9535,0,1,0,60
1,40.72684,-73.98938,1,2,0,123
